contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,d228fde99a7ab24997dc5009e27cc6b05f5c9d7c9ac6d8d9ba0c9df36bf7a737,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,bb232bf0d6be59713dd0cb9f028760909604e9db861583018860d33f07254c01,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,568bb4a5656ba55bbe367af031256bae290af0ab92c501d597fb73b29907db23,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,bb232bf0d6be59713dd0cb9f028760909604e9db861583018860d33f07254c01,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,72482672fe219ac8637c2919dc87527827ee73d318f89b175bdbee1fa0437107,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,ea3433b7896887fb0fd0721bfcc0a283b31e55b9551505517c0e836e758cfe56,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,4077e41926500e043fbe26cd3230a5e4beabe4e3390147bcb5db7a3f5c8e3145,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,ac391c18e4e8f5158d815ad5ba815f09466f95c9a69c3ffb4c2045c2681d3724,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,4002e45b11d1c6a12ddc592ca8bb4df9c23f0cb62d65c5f1f675efc964e8cd29,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,602fe1cb7fba9124440b789f50a443ff9e57c43663a380b5f005e416ca08fd17,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,809f5f497a965d499eb288e701c39598a1f4c4486afc0026bcedf7af7e8e585e,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,de172be989d66056b1013fdd4eef3588b160bc74a3b8efe23241fd9362bb067f,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,2010331fa879301c297d456958e62c35bb9644743eda3be57e1c1e5974d87174,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,aaf2059f2495d520f05795ed6da0b6e8af82c0e0e346924b5ad7d02875790f57,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,d228fde99a7ab24997dc5009e27cc6b05f5c9d7c9ac6d8d9ba0c9df36bf7a737,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,568bb4a5656ba55bbe367af031256bae290af0ab92c501d597fb73b29907db23,ac5d439a23916653aa0376586e26fe1ed07814a07ba7c63aea05b94b6b822273,af0b9f5273fca8c82566e79fe3e79b7bc19567bbfa76dc4e68eabdc4d1990e34,f220d78293522598580fef322e11be12f70ed5faea41a45dd35111189b6e3b42,ledger,true
