contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,b6a9bed9a6390c89695d8c26b96ad8e33b997998243816ef291104decfc7756d,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,3e51d689db8d5448b95d30ac85bc53e1c1665afb782ce2d5ada28e3c6d8f9bf0,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,b6a8eca7dab0f7835a70e6caf5ee4096920558c23d818e62875512468ddae054,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,3e51d689db8d5448b95d30ac85bc53e1c1665afb782ce2d5ada28e3c6d8f9bf0,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,8a227966d674cc2e4ab62b64a49d1c24d4e0e08b29ddaea4c4d992893d903440,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,4c43514f1732ce22b7d4239caed72d881802635e6e5e47ead34ed098fe68cf18,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,06cb09e4ac7ad8739160ee39906c5aaa9373494dcc9d84d061bd9c97a1ff2562,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,8036713af978573efacf64e879d271e273889e78dffd424349507d86c39c3f51,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,26f9e9e75271781f6f296fb853c94fac5f7f92748819d4bd109c37dcfa47c754,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,943166288e81a52717d903e7a167d1c5f6c41f226deb23062a2ad946e40d1e12,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,90ae7bd65961dce5a43bf603c26607149048277dbe7d05aa2cd7d85f0c5da523,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,da069fccf6a9760e599e1d1e9f185e1a3d7448ba16bc6f842bd49e528aeb7c3d,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,16e0431151e281559b7ce87b2653a5df497ad88632ef580b922b710733f79109,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,9e4e9e95ead5762b9815af153d8c8ae5c5a172efeba19416e4c10a85e5c9473a,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,b6a9bed9a6390c89695d8c26b96ad8e33b997998243816ef291104decfc7756d,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,b6a8eca7dab0f7835a70e6caf5ee4096920558c23d818e62875512468ddae054,20e8df83679e795c4a8e4d4d31a72e713962cc111e90f404e73d7f969195bc95,fbef1f67a196b05954165c5098dff350cc24a7cfd1689bab7b8101d4a62be7cd,1b1c861d0877fadc06d23b3695289cf04fb30f33e54960770cc4f1145d470d31,ledger,true
