contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,f27a73bb2f7e1b9e95d86ee5d4731cb6159649c85d96f6587a0e6392b68d4037,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,4421834a29577cffa31c0050e59a0d202e3662ac7b759ab2d5d112e06d5bbd87,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,5219646c58d76b2bd81fcdb65e3a0e68bd2aefcee20b8daff39767fda2ace429,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,4421834a29577cffa31c0050e59a0d202e3662ac7b759ab2d5d112e06d5bbd87,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,22e352d1754529b4ff25951484eeb8ee0f93d627674884334af9e530b4000f5b,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,a22c00be2e568a329fcea47612db9e49e4724370345348130d9663c985e53562,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,d8bab7e934c5b3cbef7e29bad365715eae3ccb5cd3341205179d9bfde591311c,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,9e0455d30c2d4f7b06b5d4d4e12bdcaeb85ad2fc7e5e86bd42cfb2d1a8c28555,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,b40e9ae886a0966ef120a3750800c2872caeb32487f4b5b26e270b3cca486261,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,ac344f1d181ec8fec5e543b08ba51f4f07d1a3ef403e729d427cd988430db321,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,9894a7723158f918c3f3499b2fa727b5c695dd9574ab2af4ce5951aa1d2b253e,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,debf8a957caeacf8d39fab212f1f755bea2b715bb8fa02860b4ca3359162080c,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,a254925d5d9be5165a0ff19b1e58048ee8ebbd94a387cc844bd1bf37eb0aac7b,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,364b9960fddb4e3761d383418ad562c2ff8b0787bde77b65208a243718711f72,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,f27a73bb2f7e1b9e95d86ee5d4731cb6159649c85d96f6587a0e6392b68d4037,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,5219646c58d76b2bd81fcdb65e3a0e68bd2aefcee20b8daff39767fda2ace429,d5c95daffe8562649f7559065a1bed4d1137f24caef6447c6ea25970d9e70034,2e8190e2154d723a446c7769050c2be53afcb3862d8706093f41586fd62822f7,b1f02fe8aecdec1f76b16325f80b739c5a876ac2416c1015b26de740579f56cf,ledger,true
