contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
senator/cand2,1733,1733,0,true,1733,48cc7b496f1d5d608da498367977fc64259f4f84eb3f7c189e1b245cad58bc58,f8a3ce6168960558d0d49b52600bfb748375b98adbb6e17567da092305ba3461,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,79cfb8aef44fb3b89056332706e4c667488e2f02f34973128111a17152bb1473,local,true
senator/cand3,1534,1534,0,true,1534,d803c278e023e750c2e3be5675a1f5cff95881f2abf1e3c4c3244ed510282e7a,be94a4a99259d9725d1193e912ae1472b7d017d0148bc7cb5ca681b9b38f0312,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,79cfb8aef44fb3b89056332706e4c667488e2f02f34973128111a17152bb1473,local,true
president/cand0,4900,4900,0,true,4900,f6876c2bb5343649b058b60620e2f3167cb821c200873e3f449bea45d8aaca4b,6689cf82a474a8bca5c7989140ebbd9bee2c74cb491abc4e4c41cfc4b4013055,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
president/cand1,1800,1800,0,true,1800,e0bed364944c8a2b650fbb270c0ba92072df4634a9ea42c6945fae74caf3cf7c,f83b096cb5bbee20d5e3ed3b3c3c526eed89e227abe6ba66f4294a934ad18744,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
president/cand2,1700,1700,0,true,1700,4ed41127a57e64af2d5ce3c6c0bec59927cee256513cec91395a5d16096dd634,fc7ab948ae5a61bb76a2873a8a143f93eede93134ee3cae9101301787abaca24,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
president/cand3,1600,1600,0,true,1600,cea40b6392a4596d2992fcd2ab9d14be9146283bf9048a81a9f3db7c3231024e,86046bf060057277ec313ef6289410e44557d6a95d00e15fd7eeeb4d8c67fe15,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
vice-president/cand0,4850,4850,0,true,4850,129e69641ba1fffcc7f059593fd4410f5684987dc7fa01286d9597529428f37c,829583883c9e0034c6708bff04aa0db50ee924bf1dec3fb941d01cc64730ad67,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
vice-president/cand1,1866,1866,0,true,1866,a4610f3631b8cbe0d849ed491548f775987055a4b999680181c384b033169c42,26ccc68fa3c38122a9bee4108697f3c967b3b28e33ad5ae0a7b8a318fc354f69,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
vice-president/cand2,1717,1717,0,true,1717,dad55580f998f37cc466c267d7c401040fc8b614c1612ff361c3dd969085d71b,3c84b31ce5f9a82fc04d0ed4281cfb30f06ad684713a1a0db59582885385374d,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
vice-president/cand3,1567,1567,0,true,1567,26a7714060fc69a124d402fa5ac267dab214de5f3b9382a832ee24cd0a6fd740,e6f4c1fbd54e185989812ea55fb61dff6b33e2d269411aefe79d0c86a88c0c31,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
senator/cand0,4800,4800,0,true,4800,e86754102a6b08f65efa43f066a0574ca86472d94630e0fb6f7c93d21922a562,fe314ac9cacbc865e973019032a8d012e6ad8b60124bbf09be0df1af5d6ab70f,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
senator/cand1,1933,1933,0,true,1933,54950645895e5652ba63c1866143d9604cdabb3256ad1c3e4b1c7fa66773165a,aa2603507c44622f0e16c0181b06420c994fc99f4aa6c755b04d919e9e88a77e,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
senator/cand2,1733,1733,0,true,1733,48cc7b496f1d5d608da498367977fc64259f4f84eb3f7c189e1b245cad58bc58,f8a3ce6168960558d0d49b52600bfb748375b98adbb6e17567da092305ba3461,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
senator/cand3,1534,1534,0,true,1534,d803c278e023e750c2e3be5675a1f5cff95881f2abf1e3c4c3244ed510282e7a,be94a4a99259d9725d1193e912ae1472b7d017d0148bc7cb5ca681b9b38f0312,55e39cda6959ceefc63e442b2034c4c497251b7d32745749a6a78456957485b7,f5cafa8913d86ccf96930e0d39a42fe8fef2eb2dc317d7d8871d291617b0589c,236563948f91f8be896429d6c57198f88dd72e51c9f0729157cc7e953ce74e2a,ledger,true
