contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,5ec2c800213ddd45a9857a38400609020f93c19f46a0680dcaffda7e3f1ab817,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,f2436bf214408b6c643aafe8cdc77d74dbc7a2f4179a6b3672102669aa5b675f,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,6cf5a8529b19e137ccb0afccac1cbe617f29311a072bd61978a74fe30e63462b,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,c0b9a2dacf80b4616b8918f933b4660b7d29128eac713a0b5d02a1f35be51944,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,5e23e3beb35ff18a5668d1b3628568c2fe8c3ff47bfcfa1d0077067d08f5871c,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,debb215badfd7c6d4b54b5a7d47b7d5070ac92a7d6ce0da67970e00af9a02606,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,384d0a5a276518783866e61688f9108007d7bd4399b63a7226e69db8e2436d75,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,4464a336838f284a6b5ca23fc8c46dd9a5627e91a568e318478623305963c304,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,e02f8e4bc98906f128f2e00c215d2391d8d25e8d601e5f0ebfdd72990b527060,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,2c8775f916793f6c41e341ba6fd9254f4437e23e99a0d487f6b390852c0dad48,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,000a5bff4ac692aae70bb344f8f40214614693db740b883efea2ce279f670e4b,6594e8e2fbc8e1757a53f380ea9d0311c1496bbbfcd83dc5801923a9d59bbf6b,85c1d75400b1f4d4796f1a0fc647ac9a24e0e40ca5e3d6315dccf19668456c89,2ff08124b5babe96e4f9d919232367ea20b2021192bf7699ea0bbda701644ac4,ledger,true
