contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,2ed268d5f341123a6a00af5b52470f963a2c109cbd79a546514bf89ee4941c03,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,1e6b4ead90538d53689364ca405235a27d9be12a4b477b5c28370fa9c7135838,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,4a74a1cccc4fe8a12cd329fb0331e0b7e7c010fd47f52c11070e49d19a884f41,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,74269e326733876598c3ca94193115f1420d4029538b59e9f35f5efa1fa64e68,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
vice-president/cand0,24250,24250,0,true,24250,c496053edad7af0aedaa1e48d0257703e90b83df14c220c7c0180ce396d3835c,62a37d898714533249302357d6efd68584a664c42d57600527b9fe4dab656905,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
vice-president/cand1,9333,9333,0,true,9333,ead8ebf81d7486531a35e5c67c9eb956640d9578cf7eb3614f5f06d00fc15822,3c27ff53ebce376cde5522e8435038a504c239897a89bbc98b1358ac98e1991b,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
vice-president/cand2,8584,8584,0,true,8584,845e2504bfa01fc2a7060db81fbf0201d89a1f6fa822e0cb7b3a79a6e512996c,10977e4fa742fcc4ceb92f458c6bb3d0f06127f766141f8cebfa01bc41ee1d35,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
vice-president/cand3,7833,7833,0,true,7833,a084307ab44a569b76dcc989ce5c9021c0225e32c3762d3aec57e963c024cb33,906610196141cf0ce23e6c18a89bfed8f80dde216d6bc55ca849f9d451bff11c,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
senator/cand0,24000,24000,0,true,24000,726b4a24c31734179a296a973dcdadff11dbf14fdfccdea6008c090fb6672440,7089df00fda6b1abf342625608f47cb581b79cd90f04950140ffa87e38790913,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
senator/cand1,9667,9667,0,true,9667,641a952a16566a705c87ea48a48e8b27ade1ade60631b70ba7e8787c216f632d,f8a81a9c7564c114a34bc19fe936fc97bdcfa3b7983e6df4956ca76386d00863,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
senator/cand2,8666,8666,0,true,8666,72a639d65dd1b35d1d632873484a59fcdb20fbe2d5a804b4d2ee0550446ca130,42429990bda985f7e3004c278e1b27a8040b27bc89ade1089d7d0f0225b8125f,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
senator/cand3,7667,7667,0,true,7667,8862a3b71a111cf1ea32d22cfc7425f645d0b3992433cae6ba751b3a52c0df4d,f6f75f489d070691d02b645d86333510faf30f79bbb139950dde28007f469443,98e7e4da0b226a6b37d7dac4c972689036c7cf32e54dd6e9e3b751a60740a237,7ecce47171c05cc9908128d69847c77e3a3d97e87b3761c9aca630de14269c69,f0431817a1eec698ef7bd8f1fd2444f6d77539377e4f67a1ae480a5fe43eb535,ledger,true
