contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,24668946cd7621d2662d59e4ca272612c131b44c9a56adad1a49c7af08034940,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,5a7470ad0bda60097ae4fcc49b394d56a1e621147232f153061f69f8a5b6e570,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
vice-president/cand0,24250,24250,0,true,24250,c496053edad7af0aedaa1e48d0257703e90b83df14c220c7c0180ce396d3835c,c6f423e20aa53fd017d7a64b5110e7258719a17e95306b6aa790f0c99e9d7256,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
vice-president/cand1,9333,9333,0,true,9333,ead8ebf81d7486531a35e5c67c9eb956640d9578cf7eb3614f5f06d00fc15822,98995fdc44dc9d3141a96d1653f74bf3e2b9b6105e7f37c8a4fe03fee538c72a,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
vice-president/cand2,8584,8584,0,true,8584,845e2504bfa01fc2a7060db81fbf0201d89a1f6fa822e0cb7b3a79a6e512996c,420a7f15208eed2b6d478525b27925502e73b5e02651ea615698531372509536,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
vice-president/cand3,7833,7833,0,true,7833,a084307ab44a569b76dcc989ce5c9021c0225e32c3762d3aec57e963c024cb33,e8d4970637441190f9065c5352a6e5a8d23784711be2d272d55bbb7f9ceecd35,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
senator/cand0,24000,24000,0,true,24000,726b4a24c31734179a296a973dcdadff11dbf14fdfccdea6008c090fb6672440,ecd42c548acf8b42597440813554ae8236e8efd9f4396d335f628a703d3fe306,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
senator/cand1,9667,9667,0,true,9667,641a952a16566a705c87ea48a48e8b27ade1ade60631b70ba7e8787c216f632d,222429c461a9f0576a8989967ad07a255e862c74b3b467513cf530c881755e6d,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
senator/cand2,8666,8666,0,true,8666,72a639d65dd1b35d1d632873484a59fcdb20fbe2d5a804b4d2ee0550446ca130,ee4bcbe3565a50fbf871b8c1cd9b0aedefaf592093dcb4f82a375ad92568cb07,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
senator/cand3,7667,7667,0,true,7667,8862a3b71a111cf1ea32d22cfc7425f645d0b3992433cae6ba751b3a52c0df4d,044cfdb1a0bc9bb3a7ba7df75c765be802643a584c390b14ae896a5195e3a636,6636c18a32fc41f4b3c05cf87041c602e45efa3c3214854b12a995978859f1e8,52086ec7a43b2370f9eccb78f92dff801f4d1b6e3462691ad8147813b7c57944,63a7c353d9e24aaea569720e0c24083a88b46e956ef2d682c021a41de0faa927,ledger,true
