contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,fecc8d829b2a0f1a971f1bd019b14916379814c8db3b3df0360b59726924fb01,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,7f7c7c8520fcdb043c6361d95421a896b59212b81bbb7222977c7421634e1384,local,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,ba573341255bf1a5f3074b94b3613f070a5c31bb44417c0bee627f9b1d5b9603,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,7f7c7c8520fcdb043c6361d95421a896b59212b81bbb7222977c7421634e1384,local,true
president/cand0,490,490,0,true,490,32e63d9578e4ef4924683bab0c482106fb1cb035c3ecf44d147d70cc9a5b842c,76f85c3db45e0931d8ec7b9c5f328b78837fe8bb04b68d56e45d8aed15df9176,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
president/cand1,180,180,0,true,180,103bcff8c6ec3ffe8d2dc5ee573ae36ac4e919fb8fa20f8adf3f73de9d81a407,4037cc2532d31ede50e167fcaa84adfab94336167540f27e2bdafc5fee51c16a,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
president/cand2,170,170,0,true,170,d27e86a3fef5fc796e0c83aad1a9735d32590b980133ca68e7184fe74923f803,eaaadb5a4c1db510385154e9592e8228a42c3656b2f7b49a89b43c353a71f767,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
president/cand3,160,160,0,true,160,124f288e9cde61e6b965a69040d7c60405d94d494a0c5a35d65526cb980d9c01,485ec7b2f97e3da6d891519d4b1b670e595b13659a14ffcb4c19c7dfa1cbfa7b,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
vice-president/cand0,485,485,0,true,485,48517235507c48cdf95523001ffae318e7bf417d7b9fa63e860541ae644b8408,1ad55e88c697fa98971d76de38a7d1cbf8a4145c8be4327d8e3a234fa7a9d44c,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
vice-president/cand1,186,186,0,true,186,0a0781a73bb33b7e92746b0526ad67c322949c15c5bcaedb00a053301cce0511,9040243898a9a057b5a6fa2bb6b8063f2bf05c06819577aba330f5843c727d16,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
vice-president/cand2,172,172,0,true,172,3ca5fd0796c9ca60e486c53650239b521b0d8c8421893e8c467e240a3c089e6d,96c986015e640ce7fea43700e0db0a9fa3655e0ef290b42ef85767563335031e,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
vice-president/cand3,157,157,0,true,157,e8060fb2062748a78d93482e02081d4d0142f20e60dd93dadf854a14ab2a4870,6a88fa56cdb1460efe255ca24bc4440701c3116746bfa1d29e9959b509ec1913,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
senator/cand0,480,480,0,true,480,8235ea86588938be8e1f9ac2251b0e6c8e6cd25d4e8f0bcfd6220d663f6fc33f,8e3750a9b55bf37d361761fa719a2ef328ee6a9d136057bcbd3be640eeae5667,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
senator/cand1,193,193,0,true,193,e2ead509ecf513e8eef93b4069eef84ff0a96e360eb3be3fa607530506f1b959,d28a6ae2658ad4ece9c8f446c4a8821cfb9921ca329434871f30d7e09fd76658,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
senator/cand2,173,173,0,true,173,3624296b546f2f84a7bc8d1c9fe6d465e267daa27f72128eb6cc1c4abb794337,fecc8d829b2a0f1a971f1bd019b14916379814c8db3b3df0360b59726924fb01,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
senator/cand3,154,154,0,true,154,4ce38534389c49a395d768f0bb0237f573531e2f04dd9b1d07e8569fc34a0073,ba573341255bf1a5f3074b94b3613f070a5c31bb44417c0bee627f9b1d5b9603,39b750e61fe6763ccd079cba366e62f59dc559d79742ccb004adac1a43db219f,e7698ea1d515efc3f356bb330c1aba7922b0e2b2a06d365bf1fc3a1598bd9c1f,028194570bd19e498a29cb6dd97a48d88a00a6a25012fb0b401d5259c5165678,ledger,true
