contest,ground_truth,decoded,E,pass,published_tally,recovered_point,aggregate_ciphertext,dkg_sha256,tally_sha256,ballots_sha256,source,ledger_matches_local
senator/cand2,8666,8666,0,true,8666,72a639d65dd1b35d1d632873484a59fcdb20fbe2d5a804b4d2ee0550446ca130,326ac254bada89fe5fb7c27c4617bc1cbbb1a188054884b4fc04d90dab16ee61,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,07e009206ca157b73f6372f83514f3b4da2632fb3bc5c5ed7f2ae2666b7f94d1,local,true
senator/cand3,7667,7667,0,true,7667,8862a3b71a111cf1ea32d22cfc7425f645d0b3992433cae6ba751b3a52c0df4d,f095c8b9b047e20e608f371a8704396924fb4ca145e8947cac9df9dc51082a33,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,07e009206ca157b73f6372f83514f3b4da2632fb3bc5c5ed7f2ae2666b7f94d1,local,true
president/cand0,24500,24500,0,true,24500,92a32f162d78736a5c0a26d401b869b748d84108aba6e5bc0a6f0365637d444c,b85bf9f40f177cc7436779e151e0bfec24578784e1e521c2e85b91d8ed49566f,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
president/cand1,9000,9000,0,true,9000,94778c5ade051c2adf49ad73a144cc853319653eef4bca19d1f6403c4cce9e07,8830c501be094e8574006d652fdc8d6405681809ecd3ad8e1517d1b99d43af78,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
president/cand2,8500,8500,0,true,8500,92c409575e0d93e2df2ccf9cfd11ef1459de4983ff8a73e4e6db65997b21812c,fc27828867f456e0276b5cb38e5bac81d57cf722215362de59c4a72e5590e537,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
president/cand3,8000,8000,0,true,8000,f859041ccf0441bb08e83a9614d38b1ec08460308004f7c81617055754792d0d,0694b3b807813e1a02c49f258db4b8f45dec035250f033d2c1cecd9df8b55818,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
vice-president/cand0,24250,24250,0,true,24250,c496053edad7af0aedaa1e48d0257703e90b83df14c220c7c0180ce396d3835c,f455e084670f4d318f24e892267fb063b97883e0559bdac55ca47cbcf7ca3b1e,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
vice-president/cand1,9333,9333,0,true,9333,ead8ebf81d7486531a35e5c67c9eb956640d9578cf7eb3614f5f06d00fc15822,16f2ff9366f93d05b380dfd0e472154feaeb3c0fcc95f54edc28e57852c55846,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
vice-president/cand2,8584,8584,0,true,8584,845e2504bfa01fc2a7060db81fbf0201d89a1f6fa822e0cb7b3a79a6e512996c,1e5cf8316d5cafe913ff057e6bab5fd88d7debcf4284a59742d63edbf6fcac67,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
vice-president/cand3,7833,7833,0,true,7833,a084307ab44a569b76dcc989ce5c9021c0225e32c3762d3aec57e963c024cb33,0c2960bc93c4fa84cc31569aa150c3c9f0b694411e7383768a4a9c3103135541,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
senator/cand0,24000,24000,0,true,24000,726b4a24c31734179a296a973dcdadff11dbf14fdfccdea6008c090fb6672440,02f35ef6b59f541fc5e401b415639b2eaa78947e3026dc3274332e0b8b441f5a,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
senator/cand1,9667,9667,0,true,9667,641a952a16566a705c87ea48a48e8b27ade1ade60631b70ba7e8787c216f632d,647572bb0c75beb36671b16bd5abb0b31b8f3da78aec9ac922c9b2b359595c5c,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
senator/cand2,8666,8666,0,true,8666,72a639d65dd1b35d1d632873484a59fcdb20fbe2d5a804b4d2ee0550446ca130,326ac254bada89fe5fb7c27c4617bc1cbbb1a188054884b4fc04d90dab16ee61,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
senator/cand3,7667,7667,0,true,7667,8862a3b71a111cf1ea32d22cfc7425f645d0b3992433cae6ba751b3a52c0df4d,f095c8b9b047e20e608f371a8704396924fb4ca145e8947cac9df9dc51082a33,4d6c848c484b1c9eabc176d617badf01da1e8dfa3d8e1c9c0b5f010fc8b42763,4bcc7afa8c92934bd9b91714db6ff48cfe7984a4d6ad8961dcdeac00632c0517,ea3c08f5281ef4377b88ad2f423bf5235e69bd99367a25a03037a63981aec9d3,ledger,true
